panel,state,observable,method,shots,reference,rmse,rmse_recomputed,rmse_rounding_delta,mean_estimate,std_estimate,repeats,source_file,source_row
a,W,random_H_3,Compact,12,0.020054477008,0.027346213213,0.027346213212588146,4.118545782194616e-13,0.025675005,0.02676238110033326,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,1
a,W,random_H_3,Compact,45,0.020054477008,0.022729686506,0.022729686505931806,6.819544928760024e-14,0.01861423643105,0.022684011015216096,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,2
a,W,random_H_3,Compact,160,0.020054477008,0.007019852292,0.007019852291602283,3.977165818902506e-13,0.01948755804265,0.0069969228295473085,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,3
a,W,random_H_3,Compact,572,0.020054477008,0.004762206374,0.004762206374313816,3.1381581361289435e-13,0.0198705241011,0.004758652212507044,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,4
a,W,random_H_3,Compact,2038,0.020054477008,0.002174025609,0.002174025608715674,2.843263818830266e-13,0.01950538395965,0.002103540865209245,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,5
a,W,random_H_3,Compact,7259,0.020054477008,0.001161596975,0.0011615969751125705,1.1257054316482495e-13,0.01985481707545,0.0011443091557462968,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,6
a,W,random_H_3,Compact,25848,0.020054477008,0.000801657008,0.0008016570079159922,8.400777903178058e-14,0.020061408436600002,0.0008016270414839961,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,7
b,GHZ,random_H_3,SG,12,0.064922998061,0.056407183009,0.05640718300892253,7.74727504371242e-14,0.03871565666685,0.04994942994722313,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,1
b,GHZ,random_H_3,SG,45,0.064922998061,0.043498443496,0.043498443496080993,8.099076964640517e-14,0.06003023711965,0.043222395548518026,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,2
b,GHZ,random_H_3,SG,160,0.064922998061,0.019007831269,0.019007831269307243,3.072438137241562e-13,0.06015432139675,0.018399928598619386,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,3
b,GHZ,random_H_3,SG,572,0.064922998061,0.015657185053,0.015657185052660956,3.3904476448576304e-13,0.06870758580575001,0.015192904244270016,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,4
